,Term Status,Class Section,Class Title,Instructor,Day,Start_Time,End_Time,Location
1966,22SOpen,EE 4310.001,Systems and Controls,Roxana Melendez De La Hoz ,Wednesday,14:30:00,15:45:00,ECSS 2.203
1967,22SOpen,EE 4310.002,Systems and Controls,Roxana Melendez De La Hoz ,Tuesday,08:30:00,09:45:00,ECSS 2.201
1968,22SOpen,EE 4310.002,Systems and Controls,Roxana Melendez De La Hoz ,Thursday,08:30:00,09:45:00,ECSS 2.201
1969,22SFull,EE 4325.001,Introduction to VLSI Design,Carl Sechen ,Tuesday,13:00:00,14:15:00,FO 2.208
1970,22SFull,EE 4325.001,Introduction to VLSI Design,Carl Sechen ,Thursday,13:00:00,14:15:00,FO 2.208
1973,22SOpen,EE 4340.001,Analog Integrated Circuit Analysis and Design,Yun Chiu ,Tuesday,13:00:00,14:15:00,FO 1.502
1974,22SOpen,EE 4340.001,Analog Integrated Circuit Analysis and Design,Yun Chiu ,Thursday,13:00:00,14:15:00,FO 1.502
1975,22SOpen,EE 4360.001,Digital Communications,Hlaing Minn ,Monday,10:00:00,11:15:00,GR 3.606
1976,22SOpen,EE 4360.001,Digital Communications,Hlaing Minn ,Wednesday,10:00:00,11:15:00,GR 3.606
1977,22SOpen,EE 4367.001,Telecommunication Networks,Andrea Fumagalli ,Tuesday,16:00:00,17:15:00,SCI 2.210
1978,22SOpen,EE 4367.001,Telecommunication Networks,Andrea Fumagalli ,Thursday,16:00:00,17:15:00,SCI 2.210
1979,22SFull,EE 4368.001,RF Circuit Design Principles,Randall Lehmann ,Tuesday,16:00:00,17:15:00,FO 1.502
1980,22SFull,EE 4368.001,RF Circuit Design Principles,Randall Lehmann ,Thursday,16:00:00,17:15:00,FO 1.502
1981,22SOpen,EE 4368.002,RF Circuit Design Principles,Randall Lehmann ,Tuesday,13:00:00,14:15:00,FO 3.616
1982,22SOpen,EE 4368.002,RF Circuit Design Principles,Randall Lehmann ,Thursday,13:00:00,14:15:00,FO 3.616
1987,22SOpen,EE 4371.001,Introduction to MEMS,Jeong-Bong Lee ,Monday,10:00:00,11:15:00,ECSW 1.365
1988,22SOpen,EE 4371.001,Introduction to MEMS,Jeong-Bong Lee ,Wednesday,10:00:00,11:15:00,ECSW 1.365
2001,22SOpen,EECS 6323.501,Robust Control Systems,Armin Zare ,Monday,14:30:00,15:45:00,ECSW 2.325
2002,22SOpen,EECS 6323.501,Robust Control Systems,Armin Zare ,Wednesday,14:30:00,15:45:00,ECSW 2.325
2003,22SOpen,EECS 6331.001,Linear Systems,Stephen Yurkovich ,Monday,08:30:00,09:45:00,ECSN 2.120
2004,22SOpen,EECS 6331.001,Linear Systems,Stephen Yurkovich ,Wednesday,08:30:00,09:45:00,ECSN 2.120
2005,22SOpen,EECS 7v90.001,Special Topics in Control Systems - Opt Estimation & Kalman Filtr,Seyed Omid Reza Moheimani ,Friday,10:00:00,12:45:00,ECSN 2.120
2008,22SOpen,EECT 6326.001,Analog Integrated Circuit Design,Hoi Lee ,Friday,16:00:00,18:45:00,ECSW 3.250
2011,22SOpen,EECT 7327.001,Data Converters,Jin Liu ,Monday,10:00:00,11:15:00,ECSN 2.110
2012,22SOpen,EECT 7327.001,Data Converters,Jin Liu ,Wednesday,10:00:00,11:15:00,ECSN 2.110
2013,22SOpen,EECT 7v88.001,Special Topics in Circuits and Systems - High Speed Optical Transceiver,Ricardo Saad ,Friday,16:00:00,18:45:00,ECSN 2.112
2025,22SOpen,EEMF 6321.001,Active Semiconductor Devices,William Frensley ,Monday,14:30:00,15:45:00,ECSW 3.210
2026,22SOpen,EEMF 6321.001,Active Semiconductor Devices,William Frensley ,Wednesday,14:30:00,15:45:00,ECSW 3.210
2027,22SFull,EEMF 6322.001,Semiconductor Processing Technology,Jeong-Bong Lee ,Monday,14:30:00,15:45:00,ECSN 2.112
2028,22SFull,EEMF 6322.001,Semiconductor Processing Technology,Jeong-Bong Lee ,Wednesday,14:30:00,15:45:00,ECSN 2.112
2029,22SOpen,EEMF 6324.001,Electronic Optical and Magnetic Materials,Kyeongjae Cho ,Tuesday,10:00:00,11:15:00,CB3 1.310
2030,22SOpen,EEMF 6324.001,Electronic Optical and Magnetic Materials,Kyeongjae Cho ,Thursday,10:00:00,11:15:00,CB3 1.310
2031,22SOpen,EEMF 6327.001,Semiconductor Device Characterization,Chadwin Young ,Monday,13:00:00,14:15:00,CB 1.102
2032,22SOpen,EEMF 6327.001,Semiconductor Device Characterization,Chadwin Young ,Wednesday,13:00:00,14:15:00,CB 1.102
2033,22SOpen,EEMF 6382.501,Introduction to MEMS,Siavash Pourkamali ,Monday,17:30:00,18:45:00,CB3 1.302
2034,22SOpen,EEMF 6382.501,Introduction to MEMS,Siavash Pourkamali ,Wednesday,17:30:00,18:45:00,CB3 1.302
2035,22SOpen,EEMF 6383.001,Plasma Science,Matthew Goeckner ,Tuesday,10:00:00,11:15:00,SCI 3.240
2036,22SOpen,EEMF 6383.001,Plasma Science,Matthew Goeckner ,Thursday,10:00:00,11:15:00,SCI 3.240
2037,22SOpen,EEPE 6357.001,Control Modeling and Simulation in Power Electronics,Babak Fahimi ,Tuesday,14:30:00,15:45:00,SCI 3.220
2038,22SOpen,EEPE 6357.001,Control Modeling and Simulation in Power Electronics,Babak Fahimi ,Thursday,14:30:00,15:45:00,SCI 3.220
2039,22SOpen,EEPE 6359.501,Renewable Energy Systems and Distributed Power Generation Systems,Babak Fahimi ,Tuesday,17:30:00,18:45:00,ECSN 2.120
2040,22SOpen,EEPE 6359.501,Renewable Energy Systems and Distributed Power Generation Systems,Babak Fahimi ,Thursday,17:30:00,18:45:00,ECSN 2.120
2041,22SOpen,EEPE 6398.001,General Theory of Electric Machines,Matthew Gardner ,Monday,14:30:00,15:45:00,ECSN 2.120
2042,22SOpen,EEPE 6398.001,General Theory of Electric Machines,Matthew Gardner ,Wednesday,14:30:00,15:45:00,ECSN 2.120
2043,22SOpen,EERF 6311.501,RF and Microwave Circuits,Rashaunda Henderson ,Monday,17:30:00,18:45:00,ECSN 2.110
2044,22SOpen,EERF 6311.501,RF and Microwave Circuits,Rashaunda Henderson ,Wednesday,17:30:00,18:45:00,ECSN 2.110
2045,22SOpen,EERF 6330.001,RF Integrated Circuit Design,Kenneth O ,Tuesday,16:00:00,17:15:00,CB3 1.302
2046,22SOpen,EERF 6330.001,RF Integrated Circuit Design,Kenneth O ,Thursday,16:00:00,17:15:00,CB3 1.302
2047,22SOpen,EERF 6355.001,RF and Microwave Amplifier Design,Ricardo Saad ,Friday,13:00:00,15:45:00,ECSN 2.110
2048,22SOpen,EERF 6395.001,RF and Microwave Systems Engineering,Randall Lehmann ,Monday,16:00:00,17:15:00,ATC 2.602
2049,22SOpen,EERF 6395.001,RF and Microwave Systems Engineering,Randall Lehmann ,Wednesday,16:00:00,17:15:00,ATC 2.602
2050,22SOpen,EERF 6396.001,Microwave Design and Measurement,Randall Lehmann ,Monday,13:00:00,14:15:00,CB3 1.308
2051,22SOpen,EERF 6396.001,Microwave Design and Measurement,Randall Lehmann ,Wednesday,13:00:00,14:15:00,CB3 1.308
2052,22SOpen,EERF 6396.301,Microwave Design and Measurement,Randall Lehmann ,Monday,10:00:00,12:45:00,ECSN 2.804
2053,22SOpen,EERF 6396.302,Microwave Design and Measurement,Randall Lehmann ,Tuesday,10:00:00,12:45:00,ECSN 2.804
2054,22SOpen,EESC 6340.001,Introduction to Telecommunications Networks,Andrea Fumagalli ,Tuesday,10:00:00,11:15:00,ECSW 2.325
2055,22SOpen,EESC 6340.001,Introduction to Telecommunications Networks,Andrea Fumagalli ,Thursday,10:00:00,11:15:00,ECSW 2.325
2056,22SOpen,EESC 6343.001,Detection and Estimation Theory,Naofal Al-Dhahir ,Friday,10:00:00,12:45:00,ECSN 2.126
2057,22SFull,EESC 6349.001,Probability Random Variables and Statistics,John Fonseka ,Monday,16:00:00,17:15:00,CB 1.102
2058,22SFull,EESC 6349.001,Probability Random Variables and Statistics,John Fonseka ,Wednesday,16:00:00,17:15:00,CB 1.102
2059,22SOpen,EESC 6352.001,Digital Communication Systems,Hlaing Minn ,Monday,13:00:00,14:15:00,ECSN 2.110
2060,22SOpen,EESC 6352.001,Digital Communication Systems,Hlaing Minn ,Wednesday,13:00:00,14:15:00,ECSN 2.110
2061,22SOpen,EESC 6360.001,Digital Signal Processing I,Carlos Busso Recabarren ,Monday,11:30:00,12:45:00,ECSN 2.112
2062,22SOpen,EESC 6360.001,Digital Signal Processing I,Carlos Busso Recabarren ,Wednesday,11:30:00,12:45:00,ECSN 2.112
2063,22SOpen,EESC 6395.001,Wireless Sensor Systems and Networks,Lakshman Tamil ,Tuesday,16:00:00,17:15:00,CB3 1.312
2064,22SOpen,EESC 6395.001,Wireless Sensor Systems and Networks,Lakshman Tamil ,Thursday,16:00:00,17:15:00,CB3 1.312
2065,22SFull,ENGR 3341.002,Probability Theory and Statistics,Mohammad Saquib ,Tuesday,10:00:00,11:15:00,ECSS 2.201
2066,22SFull,ENGR 3341.002,Probability Theory and Statistics,Mohammad Saquib ,Thursday,10:00:00,11:15:00,ECSS 2.201
2067,22SFull,ENGR 3341.003,Probability Theory and Statistics,Aria Nosratinia ,Tuesday,13:00:00,14:15:00,FO 2.404
2068,22SFull,ENGR 3341.003,Probability Theory and Statistics,Aria Nosratinia ,Thursday,13:00:00,14:15:00,FO 2.404
2069,22SFull,ENGR 3341.004,Probability Theory and Statistics,Mohammad Saquib ,Tuesday,14:30:00,15:45:00,ECSS 2.203
2070,22SFull,ENGR 3341.004,Probability Theory and Statistics,Mohammad Saquib ,Thursday,14:30:00,15:45:00,ECSS 2.203
2071,22SOpen,ENGR 3341.005,Probability Theory and Statistics,Mohammed Ali ,Monday,13:00:00,14:15:00,ECSW 1.365
2072,22SOpen,ENGR 3341.005,Probability Theory and Statistics,Mohammed Ali ,Wednesday,13:00:00,14:15:00,ECSW 1.365
2073,22SOpen,ENGY 3301.001,Managing Carbon Assets Oil Gas and Coal,Daniel Sibley ,Monday,16:00:00,17:15:00,JSOM 2.904
2074,22SOpen,ENGY 3301.001,Managing Carbon Assets Oil Gas and Coal,Daniel Sibley ,Wednesday,16:00:00,17:15:00,JSOM 2.904
2075,22SOpen,ENGY 3302.001,Managing Power and Renewable Energy Assets Sustainability,Stephen Molina ,Wednesday,11:30:00,12:45:00,JSOM 2.803
2076,22SOpen,ENGY 3302.001,Managing Power and Renewable Energy Assets Sustainability,Stephen Molina ,Friday,11:30:00,12:45:00,JSOM 2.803
2077,22SOpen,ENGY 4313.001,Energy Finance,Daniel Sibley ,Monday,14:30:00,15:45:00,JSOM 2.904
2078,22SOpen,ENGY 4313.001,Energy Finance,Daniel Sibley ,Wednesday,14:30:00,15:45:00,JSOM 2.904
2079,22SOpen,ENGY 6336.501,Energy Joint Interest Accounting,Daniel Sibley ,Thursday,19:00:00,21:45:00,JSOM 2.902
2080,22SFull,ENTP 3301.001,Innovation and Entrepreneurship,Emily Choi ,Monday,11:30:00,12:45:00,JSOM 12.222
2081,22SFull,ENTP 3301.001,Innovation and Entrepreneurship,Emily Choi ,Wednesday,11:30:00,12:45:00,JSOM 12.222
2082,22SOpen,ENTP 3301.002,Innovation and Entrepreneurship,Leah Frazier ,Monday,14:30:00,15:45:00,JSOM 12.218
2083,22SOpen,ENTP 3301.002,Innovation and Entrepreneurship,Leah Frazier ,Wednesday,14:30:00,15:45:00,JSOM 12.218
2084,22SOpen,ENTP 3301.003,Innovation and Entrepreneurship,Jackie Kimzey ,Monday,16:00:00,17:15:00,JSOM 2.102
2085,22SOpen,ENTP 3301.003,Innovation and Entrepreneurship,Jackie Kimzey ,Wednesday,16:00:00,17:15:00,JSOM 2.102
2086,22SOpen,ENTP 3301.004,Innovation and Entrepreneurship,Paul Nichols ,Tuesday,10:00:00,11:15:00,JSOM 12.210
2087,22SOpen,ENTP 3301.004,Innovation and Entrepreneurship,Paul Nichols ,Thursday,10:00:00,11:15:00,JSOM 12.210
2088,22SOpen,ENTP 3301.501,Innovation and Entrepreneurship,John Adler ,Tuesday,17:30:00,18:45:00,JSOM 2.803
2089,22SOpen,ENTP 3301.501,Innovation and Entrepreneurship,John Adler ,Thursday,17:30:00,18:45:00,JSOM 2.803
2091,22SOpen,ENTP 3360.001,Entrepreneurial Finance,Haemin Park ,Monday,16:00:00,17:15:00,JSOM 2.903
2092,22SOpen,ENTP 3360.001,Entrepreneurial Finance,Haemin Park ,Wednesday,16:00:00,17:15:00,JSOM 2.903
2093,22SOpen,ENTP 3360.002,Entrepreneurial Finance,Haemin Park ,Tuesday,13:00:00,14:15:00,JSOM 11.202
2094,22SOpen,ENTP 3360.002,Entrepreneurial Finance,Haemin Park ,Thursday,13:00:00,14:15:00,JSOM 11.202
2095,22SFull,ENTP 4311.001,Entrepreneurial Strategy and Business Models,Rajiv Shah ,Tuesday,16:00:00,18:45:00,JSOM 11.202
2096,22SOpen,ENTP 4320.501,Small Business Management,Paul Peck ,Wednesday,19:00:00,21:45:00,SOM 1.102
2097,22SOpen,ENTP 4331.001,Digital Prospecting,Howard Dover ,Tuesday,14:30:00,15:45:00,JSOM 1.110
2098,22SOpen,ENTP 4331.001,Digital Prospecting,Howard Dover ,Thursday,14:30:00,15:45:00,JSOM 1.110
2099,22SFull,ENTP 4335.001,Digital and Internet Marketing,Sandra Pacyna ,Tuesday,13:00:00,15:45:00,JSOM 2.902
2100,22SOpen,ENTP 4340.201,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Monday,08:30:00,09:45:00,JSOM 2.107
2101,22SFull,ENTP 4340.202,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Monday,10:00:00,11:15:00,JSOM 2.107
2102,22SFull,ENTP 4340.203,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Monday,11:30:00,12:45:00,JSOM 2.107
2103,22SOpen,ENTP 4340.204,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Wednesday,08:30:00,09:45:00,JSOM 2.107
2104,22SOpen,ENTP 4340.205,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Wednesday,10:00:00,11:15:00,JSOM 2.107
2105,22SFull,ENTP 4340.206,Social Sector Entrepreneurship and Community Engagement,Robert Wright ,Wednesday,11:30:00,12:45:00,JSOM 2.107
2107,22SOpen,ENTP 6304.501,International Business Management,Habte Woldu ,Thursday,19:00:00,21:45:00,JSOM 2.116
2109,22SOpen,ENTP 6316.001,Private Equity Finance,Christian von Drathen ,Tuesday,16:00:00,18:45:00,JSOM 2.802
2110,22SOpen,ENTP 6355.001,Financial Modeling For Valuation,Christian von Drathen ,Wednesday,16:00:00,18:45:00,JSOM 11.210
2111,22SOpen,ENTP 6355.501,Financial Modeling For Valuation,David Springate ,Thursday,19:00:00,21:45:00,JSOM 11.206
2112,22SOpen,ENTP 6355.502,Financial Modeling For Valuation,David Springate ,Wednesday,19:00:00,21:45:00,JSOM 12.206
2114,22SFull,ENTP 6370.501,Innovation and Entrepreneurship,Jackie Kimzey ,Monday,19:00:00,21:45:00,JSOM 2.102
2115,22SOpen,ENTP 6375.501,Technology and New Product Development,Rajiv Shah ,Thursday,19:00:00,21:45:00,JSOM 2.117
2116,22SOpen,ENTP 6390.501,Business Model Innovation,Paul Nichols ,Monday,19:00:00,21:45:00,JSOM 2.803
2117,22SOpen,ENTP 6398.501,The Entrepreneurial Experience,Rajiv Shah ,Wednesday,19:00:00,21:45:00,JSOM 2.117
2119,22SFull,EPPS 2301.001,Research Design in the Social and Policy Sciences,Misty Parker ,Monday,11:30:00,12:45:00,GR 2.530
2120,22SFull,EPPS 2301.001,Research Design in the Social and Policy Sciences,Misty Parker ,Wednesday,11:30:00,12:45:00,GR 2.530
2121,22SFull,EPPS 2301.002,Research Design in the Social and Policy Sciences,Sara Johnson ,Tuesday,16:00:00,17:15:00,SLC 1.204
2122,22SFull,EPPS 2301.002,Research Design in the Social and Policy Sciences,Sara Johnson ,Thursday,16:00:00,17:15:00,SLC 1.204
2123,22SOpen,EPPS 2302.001,Methods of Quantitative Analysis in the Social and Policy Sciences,Yanan Wu ,Tuesday,08:30:00,09:45:00,CR 1.202
2124,22SOpen,EPPS 2302.001,Methods of Quantitative Analysis in the Social and Policy Sciences,Yanan Wu ,Thursday,08:30:00,09:45:00,CR 1.202
2125,22SOpen,EPPS 2302.002,Methods of Quantitative Analysis in the Social and Policy Sciences,Timothy Bray ,Monday,16:00:00,17:15:00,GR 2.530
2126,22SOpen,EPPS 2302.002,Methods of Quantitative Analysis in the Social and Policy Sciences,Timothy Bray ,Wednesday,16:00:00,17:15:00,GR 2.530
2127,22SOpen,EPPS 2302.003,Methods of Quantitative Analysis in the Social and Policy Sciences,Daniel Griffith ,Tuesday,14:30:00,15:45:00,ECSN 2.120
2128,22SOpen,EPPS 2302.003,Methods of Quantitative Analysis in the Social and Policy Sciences,Daniel Griffith ,Thursday,14:30:00,15:45:00,ECSN 2.120
2129,22SOpen,EPPS 6323.001,Knowledge Mining,Karl Ho ,Wednesday,16:00:00,18:45:00,GR 3.206
2130,22SOpen,EPPS 6326.501,Machine Learning for Socio-Economic and Geo-Referenced Data,Michael Tiefelsdorf ,Wednesday,19:00:00,21:45:00,GR 3.206
2131,22SOpen,EPPS 6352.001,Evaluation Research Methods in the Economic Political and Policy Sciences,Simon Fass ,Monday,16:00:00,18:45:00,GR 4.208
2132,22SOpen,EPPS 6354.001,Information Management,Karl Ho ,Thursday,16:00:00,18:45:00,GR 3.206
2133,22SOpen,EPPS 7316.001,Regression and Multivariate Analysis,Patrick Brandt ,Tuesday,16:00:00,18:45:00,GR 3.206
2134,22SOpen,EPPS 7344.501,Categorical and Limited Dependent Variables,Michael Tiefelsdorf ,Thursday,19:00:00,21:45:00,GR 3.402A
2136,22SFull,FILM 1303.001,Transnational Film and Video,Amal Shafek ,Thursday,16:00:00,18:45:00,SCI 2.230
2137,22SFull,FILM 1303.002,Transnational Film and Video,Nouf Mfdhi H Almroani ,Tuesday,13:00:00,15:45:00,JO 4.102
2138,22SFull,FILM 1303.003,Transnational Film and Video,Mazyar Mahan ,Monday,16:00:00,18:45:00,JO 4.614
2139,22SFull,FILM 2332.001,Understanding Film,Stephanie Oliver ,Tuesday,14:30:00,17:15:00,AH2 1.204
2140,22SFull,FILM 2332.002,Understanding Film,Arya Prakash ,Thursday,13:00:00,15:45:00,JO 4.102
2141,22SFull,FILM 2332.003,Understanding Film,Brecken Wellborn ,Friday,10:00:00,12:45:00,FN 2.104
2142,22SOpen,FILM 2332.501,Understanding Film,John Petty ,Tuesday,19:00:00,21:45:00,FN 2.102
2143,22SFull,FILM 2332.hn1,Understanding Film - CV Honors,Emily-Rose Baker ,Monday,11:30:00,12:45:00,AD 2.238
2144,22SFull,FILM 2332.hn1,Understanding Film - CV Honors,Emily-Rose Baker ,Wednesday,11:30:00,12:45:00,AD 2.238
2145,22SOpen,FILM 3321.001,Film in Historical Context - The Film Musical,Adrienne McLean ,Wednesday,16:00:00,18:45:00,MC 2.410
2146,22SOpen,FILM 3342.001,Topics in Film - Genocide on Screen,Emily-Rose Baker ,Tuesday,16:00:00,18:45:00,FN 2.104
2147,22SOpen,FIN 3300.001,Personal Finance,Julie Lynch ,Tuesday,16:00:00,18:45:00,JSOM 11.210
2148,22SFull,FIN 3305.001,Real Estate Principles,Randall Guttery ,Tuesday,13:00:00,14:15:00,JSOM 12.218
2149,22SFull,FIN 3305.001,Real Estate Principles,Randall Guttery ,Thursday,13:00:00,14:15:00,JSOM 12.218
2150,22SOpen,FIN 3305.002,Real Estate Principles,Randall Guttery ,Tuesday,11:30:00,12:45:00,JSOM 12.218
2151,22SOpen,FIN 3305.002,Real Estate Principles,Randall Guttery ,Thursday,11:30:00,12:45:00,JSOM 12.218
2152,22SOpen,FIN 3305.501,Real Estate Principles,Julie Lynch ,Wednesday,19:00:00,21:45:00,JSOM 12.202
2153,22SFull,FIN 3320.001,Business Finance,Pingle Wang ,Monday,10:00:00,12:45:00,JSOM 12.206
2154,22SFull,FIN 3320.002,Business Finance,Pingle Wang ,Monday,13:00:00,15:45:00,JSOM 12.206
2155,22SFull,FIN 3320.003,Business Finance,Jun Li ,Wednesday,10:00:00,12:45:00,JSOM 2.902
2156,22SFull,FIN 3320.004,Business Finance,Jun Li ,Wednesday,13:00:00,15:45:00,JSOM 2.902
2157,22SFull,FIN 3320.005,Business Finance,Shujian Guo ,Monday,16:00:00,17:15:00,JSOM 2.804
2158,22SFull,FIN 3320.005,Business Finance,Shujian Guo ,Wednesday,16:00:00,17:15:00,JSOM 2.804
2159,22SFull,FIN 3320.006,Business Finance,Yingdong Mao ,Tuesday,10:00:00,11:15:00,JSOM 12.218
2160,22SFull,FIN 3320.006,Business Finance,Yingdong Mao ,Thursday,10:00:00,11:15:00,JSOM 12.218
2161,22SFull,FIN 3320.007,Business Finance,Christopher Mace ,Tuesday,13:00:00,15:45:00,JSOM 2.804
2162,22SFull,FIN 3320.009,Business Finance,Revansiddha Khanapure ,Thursday,13:00:00,15:45:00,JSOM 2.902
2163,22SFull,FIN 3320.010,Business Finance,Jun Li ,Wednesday,16:00:00,18:45:00,JSOM 2.802
2164,22SFull,FIN 3320.011,Business Finance,Robert Kieschnick ,Tuesday,14:30:00,15:45:00,JSOM 12.222
2165,22SFull,FIN 3320.011,Business Finance,Robert Kieschnick ,Thursday,14:30:00,15:45:00,JSOM 12.222
2166,22SFull,FIN 3320.012,Business Finance,Christopher Mace ,Tuesday,10:00:00,12:45:00,JSOM 2.804
2167,22SOpen,FIN 3320.013,Business Finance,Robert Kieschnick ,Tuesday,08:30:00,09:45:00,JSOM 11.206
2168,22SOpen,FIN 3320.013,Business Finance,Robert Kieschnick ,Thursday,08:30:00,09:45:00,JSOM 11.206
2169,22SOpen,FIN 3320.014,Business Finance,Ayfer Gurun ,Tuesday,10:00:00,11:15:00,JSOM 12.222
2170,22SOpen,FIN 3320.014,Business Finance,Ayfer Gurun ,Thursday,10:00:00,11:15:00,JSOM 12.222
2171,22SFull,FIN 3320.501,Business Finance,Pingle Wang ,Monday,19:00:00,21:45:00,JSOM 11.210
2172,22SOpen,FIN 3330.001,Personal Financial Planning,Julie Lynch ,Wednesday,16:00:00,18:45:00,JSOM 12.202
2173,22SOpen,FIN 3330.002,Personal Financial Planning,Steven Haynes ,Friday,10:00:00,12:45:00,JSOM 12.202
2174,22SFull,FIN 3340.001,Regulation of Business and Financial Markets,Stephen Molina ,Tuesday,16:00:00,17:15:00,JSOM 2.714
2175,22SFull,FIN 3340.001,Regulation of Business and Financial Markets,Stephen Molina ,Thursday,16:00:00,17:15:00,JSOM 2.714
2176,22SOpen,FIN 3350.001,Financial Markets and Institutions,Han (Victor) Xia ,Monday,13:00:00,15:45:00,JSOM 11.206
2177,22SOpen,FIN 3350.002,Financial Markets and Institutions,Han (Victor) Xia ,Monday,16:00:00,18:45:00,JSOM 11.206
2182,22SOpen,FIN 3370.001,Principles of Risk Management and Insurance,Larry Kaplan ,Monday,14:30:00,15:45:00,JSOM 12.222
2183,22SOpen,FIN 3370.001,Principles of Risk Management and Insurance,Larry Kaplan ,Wednesday,14:30:00,15:45:00,JSOM 12.222
2184,22SFull,FIN 3370.002,Principles of Risk Management and Insurance,Steven Haynes ,Tuesday,10:00:00,11:15:00,JSOM 2.722
2185,22SFull,FIN 3370.002,Principles of Risk Management and Insurance,Steven Haynes ,Thursday,10:00:00,11:15:00,JSOM 2.722
2186,22SOpen,FIN 3380.001,International Financial Management,Ayfer Gurun ,Tuesday,11:30:00,12:45:00,JSOM 12.222
2187,22SOpen,FIN 3380.001,International Financial Management,Ayfer Gurun ,Thursday,11:30:00,12:45:00,JSOM 12.222
2188,22SOpen,FIN 3380.002,International Financial Management,Ayfer Gurun ,Tuesday,13:00:00,14:15:00,JSOM 12.222
2189,22SOpen,FIN 3380.002,International Financial Management,Ayfer Gurun ,Thursday,13:00:00,14:15:00,JSOM 12.222
2190,22SOpen,FIN 3390.001,Introduction to Financial Modeling,Dupinderjeet Kaur ,Tuesday,14:30:00,15:45:00,JSOM 12.202
2191,22SOpen,FIN 3390.001,Introduction to Financial Modeling,Dupinderjeet Kaur ,Thursday,14:30:00,15:45:00,JSOM 12.202
2192,22SFull,FIN 3390.002,Introduction to Financial Modeling,Hirofumi Nishi ,Monday,11:30:00,12:45:00,JSOM 11.202
2193,22SFull,FIN 3390.002,Introduction to Financial Modeling,Hirofumi Nishi ,Wednesday,11:30:00,12:45:00,JSOM 11.202
2194,22SFull,FIN 3390.003,Introduction to Financial Modeling,Hirofumi Nishi ,Monday,13:00:00,14:15:00,JSOM 11.202
2195,22SFull,FIN 3390.003,Introduction to Financial Modeling,Hirofumi Nishi ,Wednesday,13:00:00,14:15:00,JSOM 11.202
2196,22SOpen,FIN 3390.004,Introduction to Financial Modeling,Dupinderjeet Kaur ,Tuesday,13:00:00,14:15:00,JSOM 12.202
2197,22SOpen,FIN 3390.004,Introduction to Financial Modeling,Dupinderjeet Kaur ,Thursday,13:00:00,14:15:00,JSOM 12.202
2198,22SOpen,FIN 3395.001,Financial Modeling and Valuation,Dupinderjeet Kaur ,Thursday,10:00:00,12:45:00,JSOM 12.202
2199,22SFull,FIN 4300.001,Investment Management,Revansiddha Khanapure ,Wednesday,13:00:00,15:45:00,JSOM 2.102
2200,22SOpen,FIN 4300.002,Investment Management,Xiaoxiao Tang ,Thursday,10:00:00,12:45:00,JSOM 2.804
2201,22SOpen,FIN 4300.003,Investment Management,Xiaoxiao Tang ,Thursday,16:00:00,18:45:00,JSOM 2.804
2202,22SOpen,FIN 4300.501,Investment Management,Ndackyssa Oyima-Antseleve ,Wednesday,19:00:00,21:45:00,JSOM 2.901
2203,22SOpen,FIN 4307.001,Private Equity,Jeff Noland ,Monday,10:00:00,12:45:00,JSOM 2.803
2204,22SOpen,FIN 4310.001,Intermediate Financial Management,Frank Anderson ,Tuesday,16:00:00,18:45:00,JSOM 2.901
2205,22SFull,FIN 4310.002,Intermediate Financial Management,Jennifer Murray ,Monday,11:30:00,12:45:00,JSOM 11.210
2206,22SFull,FIN 4310.002,Intermediate Financial Management,Jennifer Murray ,Wednesday,11:30:00,12:45:00,JSOM 11.210
2207,22SFull,FIN 4310.003,Intermediate Financial Management,Jennifer Murray ,Monday,10:00:00,11:15:00,JSOM 11.202
2208,22SFull,FIN 4310.003,Intermediate Financial Management,Jennifer Murray ,Wednesday,10:00:00,11:15:00,JSOM 11.202
2211,22SOpen,FIN 4321.501,Real Estate Law and Contracts,Blake Hedgecock ,Monday,19:00:00,21:45:00,JSOM 2.802
2212,22SFull,FIN 4332.001,Commercial Property Risk Management and Insurance,Steven Haynes ,Monday,16:00:00,17:15:00,JSOM 11.202
2213,22SFull,FIN 4332.001,Commercial Property Risk Management and Insurance,Steven Haynes ,Wednesday,16:00:00,17:15:00,JSOM 11.202
2214,22SOpen,FIN 4333.501,Enterprise Risk Management,Steven Haynes ,Wednesday,19:00:00,21:45:00,JSOM 12.222
2217,22SOpen,FIN 4338.001,Financial Decision-Making Processes for Risk Management,Steven Haynes ,Monday,10:00:00,12:45:00,JSOM 2.902
2218,22SOpen,FIN 4340.001,Options and Futures Markets,Feng Zhao ,Monday,16:00:00,18:45:00,JSOM 2.112
2219,22SOpen,FIN 4345.001,Financial Information and Analysis,Yifan Zhu ,Wednesday,13:00:00,15:45:00,JSOM 11.210
2220,22SFull,FIN 4380.001,Domestic Fund Management,Gregory Ballew ,Monday,13:00:00,15:45:00,JSOM 2.717
2221,22SOpen,FIN 6301.501,Financial Management,Vikram Nanda ,Tuesday,19:00:00,21:45:00,JSOM 11.202
2222,22SOpen,FIN 6307.501,Mathematical Methods for Finance,Liping Ma ,Wednesday,19:00:00,21:45:00,JSOM 12.214
